,cd-num,haiku,writer,kigo,season
3071,3290,陰岩を蹴りもしてみる寒さかな,飯島晴子,寒さ,冬
3072,3291,鳥の巣に鳥が入つてゆくところ,波多野爽波,鳥の巣,春
3073,3292,末黒野に雨の切尖限りなし,波多野爽波,末黒野,春
3074,3293,冬空や猫塀づたひどこへもゆける,波多野爽波,冬空,冬
3075,3295,桜貝長き翼の海の星,波多野爽波,桜貝,春
3076,3296,ちぎり捨てあり山吹の花と葉と,波多野爽波,山吹,春
3077,3297,きれぎれの風が吹くなり菖蒲園,波多野爽波,菖蒲,夏
3078,3298,掛稲のすぐそこにある湯呑かな,波多野爽波,掛稲,秋
3079,3299,ねんねこの人出て佇てり鞍馬山,波多野爽波,ねんねこ,冬
3080,3300,あかあかと屏風の裾の忘れもの,波多野爽波,屏風,冬
3081,3301,炬燵出て歩いてゆけば嵐山,波多野爽波,炬燵,冬
3082,3302,骰子の一の目赤し春の山,波多野爽波,春の山,春
3083,3303,大金をもちて茅の輪をくぐりけり,波多野爽波,芽の輪,夏
3084,3304,いろいろな泳ぎ方してプールにひとり,波多野爽波,プール,夏
3085,3305,西日さしそこ動かせぬものばかり,波多野爽波,西日,夏
3086,3306,雪しろき奧嶺があげし二日月,藤田湘子,雪,冬
3087,3307,夕月や雪あかりして雑木山,藤田湘子,雪,冬
3088,3308,夕星のいきづきすでに冬ならず,藤田湘子,冬,冬
3089,3309,雁ゆきてまた夕空をしたたらす,藤田湘子,雁,秋
3090,3310,朧よりうまるる白き波おぼろ,藤田湘子,朧,春
3091,3311,あてどなく急げる蝶に似たらずや,藤田湘子,蝶,春
3092,3312,はからずも夕焼濃しや軒菖蒲,藤田湘子,菖蒲,夏
3093,3313,水脈しるく曳きて晩夏のひかりとす,藤田湘子,晩夏,夏
3094,3314,夕潮の紺や紫紺や夏果てぬ,藤田湘子,夏果て,秋
3095,3315,夜のわがこころの行方いなびかり,藤田湘子,稲光,秋
3096,3316,冬に入る馬の尾さばき音もなし,藤田湘子,冬,冬
3097,3317,冬の街戛々とゆき恋もなし,藤田湘子,冬,冬
3098,3318,牛の顔枯野へ向けて曳き出す,藤田湘子,枯野,冬
3099,3319,くらくらと日の燃え落ちし春の雁,藤田湘子,春の雁,春
3100,3320,羽蟻の夜かなしき家を出て歩く,藤田湘子,羽蟻,夏
3101,3321,薔薇一枝挿しぬ忘られてはゐずや,藤田湘子,薔薇,春
3102,3322,牛の眼に雲燃えをはる秋の暮,藤田湘子,秋の暮,秋
3103,3323,犬若し月光をうしなへば吠ゆ,藤田湘子,月光,秋
3104,3324,労働祭汽缶車日浴びつつ憩ふ,藤田湘子,労働祭,春
3105,3325,愛されずして沖遠く泳ぐなり,藤田湘子,泳ぎ,夏
3106,3326,逢ひにゆく八十八夜の雨の坂,藤田湘子,八十八夜,春
3107,3327,白地着て行きどころなしある如し,藤田湘子,白地,夏
3108,3328,団栗にうたれし孤独地獄かな,藤田湘子,団栗,秋
3109,3329,音楽を降らしめよ夥しき蝶に,藤田湘子,蝶,春
3110,3330,わが屋根をゆく恋猫は恋死ねよ,藤田湘子,恋猫,春
3111,3331,月下の猫ひらりと明日は寒からむ,藤田湘子,寒,冬
3112,3332,山茶花やいまの日暮の旅に似て,藤田湘子,山茶花,冬
3113,3333,暗き湖より獲し公魚の夢無数,藤田湘子,公魚,春
3114,3334,暮るるまでこころ高貴や花辛夷,藤田湘子,花辛夷,春
3115,3335,小説の発端汗の捨切符,藤田湘子,汗,夏
3116,3336,柿若葉多忙を口実となすな,藤田湘子,柿若葉,夏
3117,3337,葭切に空瓶流れつく故郷,藤田湘子,葭切,夏
3118,3338,綿虫に顔の力を応とぬく,藤田湘子,綿虫,冬
3119,3339,枯野行刻々沈む日が標,藤田湘子,枯野,冬
3120,3340,雲を透く秋空見れば笛欲しや,藤田湘子,秋空,秋
3121,3341,恍惚と秘密あり遠き向日葵あり,藤田湘子,向日葵,夏
3122,3342,夜霧さむし海豹などは灯なく寝む,藤田湘子,霧,秋
3123,3343,春雷や土の香幹に沿ひのぼる,藤田湘子,春雷,春
3124,3344,音もなく紅き蟹棲む女医個室,藤田湘子,蟹,夏
3125,3345,青霧にわが眼ともして何待つや,藤田湘子,青霧,秋
3126,3346,口笛ひゆうとゴツホ死にたるは夏か,藤田湘子,夏,夏
3127,3347,たかむらに竹のさまよふ秋のくれ,藤田湘子,秋の暮,秋
3128,3348,雪の灯へどの樹も向けり物語,藤田湘子,雪の灯,冬
3129,3349,羽抜鶏見て奧の間の磔刑図,藤田湘子,羽板鶏,夏
3130,3350,いはれなくけふ頸燃えて五月逝く,藤田湘子,五月,夏
3131,3351,枯山に鳥突きあたる夢の後,藤田湘子,枯山,冬
3132,3352,髪刈つて晩夏さとき身黄昏へ,藤田湘子,晩夏,夏
3133,3353,貝食べて遠国へ行く冬帽子,藤田湘子,冬,冬
3134,3354,月の出や草擦りてゆく牛の貌,藤田湘子,月の出,秋
3135,3355,東京は暗し右手に寒卵,藤田湘子,寒卵,冬
3136,3356,花葵雨中に夢の像見て,藤田湘子,花葵,夏
3137,3357,水仙をまはり水底へ行く如し,藤田湘子,水仙,冬
3138,3358,口で紐解けば日暮や西行忌,藤田湘子,西行忌,春
3139,3359,連翹や昨日は雨に挿して,藤田湘子,連翹,春
3140,3360,梅の実を拾ひしことをいつまでも,藤田湘子,青梅,夏
3141,3361,孔雀まで吹かれて来たり春の暮,藤田湘子,春の暮,春
3142,3362,七月や雨脚を見て門司にあり,藤田湘子,七月,夏
3143,3363,冬帽や夜更け見えたる一飛沫,藤田湘子,冬帽,冬
3144,3364,春の雪研師は海を想ひけり,藤田湘子,春の雪,春
3145,3365,孔雀よりはじまる春の愁かな,藤田湘子,春愁,春
3146,3366,鯛の目玉煮つまつてゆく月夜なり,藤田湘子,月夜,秋
3147,3367,春祭鴉も鳶も山寄りに,藤田湘子,春祭,春
3148,3368,筍や雨粒ひとつふたつ百,藤田湘子,筍,夏
3149,3369,鯉の口朝から強し半夏生,藤田湘子,半夏生,夏
3150,3370,蟬丸忌半日鈍く京にをり,藤田湘子,蝉丸忌,夏
3151,3371,水母より西へ行かむと思ひしのみ,藤田湘子,水母,夏
3152,3372,わが声の五十となりぬ凧,藤田湘子,凧,春
3153,3373,さすらひまだ終らぬ雲とまくなぎと,藤田湘子,蠛蠓,夏
3154,3374,砂肝をかりりと美濃や厚氷,藤田湘子,厚氷,冬
3155,3375,揚羽より速し吉野の女学生,藤田湘子,揚羽,春
3156,3376,うすらひは深山へかへる花の如,藤田湘子,薄氷,春
3157,3377,宮城野のどの子に触るる風花ぞ,藤田湘子,風花,冬
3158,3378,卯月波父の老いざま見ておくぞ,藤田湘子,卯月,夏
3159,3379,ひとのため末黒野を行き落膽す,藤田湘子,末里野,春
3160,3380,土の音松にのぼりぬ春の暮,藤田湘子,春の暮,春
3161,3381,鯉老いて真中を行く秋の暮,藤田湘子,秋の暮,秋
3162,3382,三日月に狐出て見よオホーツク,藤田湘子,狐,冬
3163,3383,父に金遣りたる祭過ぎにけり,藤田湘子,祭,夏
3164,3384,歩くたび近づく海や啄木忌,藤田湘子,啄木忌,春
3165,3385,春の昼喪服の中のししむらも,藤田湘子,春の昼,春
3166,3386,蚤も亦世に容れられず減りゆけり,藤田湘子,蚤,夏
3167,3387,あさまらのめでたき春となりにけり,藤田湘子,春,春
3168,3388,めんどりの尻蹴つてああ夏の果,藤田湘子,夏の果,夏
3169,3389,物音は一個にひとつ秋はじめ,藤田湘子,秋初,秋
3170,3390,君もまた長子の愁ひ蚯蚓鳴く,藤田湘子,蚯蚓鳴く,秋
3171,3391,芋の葉の大きな露の割れにけり,藤田湘子,露,秋
3172,3392,干蒲団男の子がなくてふくらめり,藤田湘子,布団,冬
3173,3393,柊の花最小をこころざす,藤田湘子,柊の花,冬
3174,3394,下仁田の葱を庖丁始めかな,藤田湘子,葱,冬
3175,3395,うつうつと夜汽車にありぬ啄木忌,藤田湘子,啄木忌,春
3176,3396,藤の虻ときどき空を流れけり,藤田湘子,虻,春
3177,3397,遠足の列大仏へ大仏へ,藤田湘子,遠足,春
3178,3398,篠の子は雲に巻かれて育つらし,藤田湘子,篠の子,夏
3179,3399,わが裸草木蟲魚幽くあり,藤田湘子,裸,夏
3180,3400,戦争が過ぎ凩が過ぎにけり,藤田湘子,凪,冬
3181,3401,強情を以て今年を終るなり,藤田湘子,今年を終る,冬
3182,3402,涅槃図の人ことごとく大頭,藤田湘子,涅槃図,春
3183,3403,坂東の血が酢海鼠を嫌ふなり,藤田湘子,海鼠,冬
3184,3404,かりがねや生死はいつも湯が滾り,藤田湘子,雁,秋
3185,3405,元日や風とほりゆく草の形,藤田湘子,元日,新年
3186,3406,両眼の開いて終わりし晝寝かな,藤田湘子,昼寝,夏
3187,3407,茂吉の忌茂吉狂ひも減りしかな,藤田湘子,茂吉の忌,春
3188,3408,朗々のわが尿褒めて百千鳥,藤田湘子,百千鳥,春
3189,3409,月明の一痕としてわが歩む,藤田湘子,月明,秋
3190,3410,水草生ふ後朝のうた昔より,藤田湘子,水草生う,春
3191,3411,家を出て家に歸りぬ春の暮,藤田湘子,春の暮,春
3192,3412,あちこちにふえし才女や葱坊主,藤田湘子,葱坊主,春
3193,3413,巣立鳥明眸すでに嶽を得つ,藤田湘子,巣立ち鳥,春
3194,3414,男次第ぞリヤカー押すも紙干すも,藤田湘子,紙干す,冬
3195,3415,あるときはふるさと燃ゆる春の夢,藤田湘子,春の暮,春
3196,3416,けむり吐くような口なり桜鯛,藤田湘子,桜鯛,春
3197,3417,本阿彌光悦卯月は如何なもの着しや,藤田湘子,卯月,夏
3198,3418,紙袋より絢爛の水着出す,藤田湘子,海水着,夏
3199,3419,椎の實が降るはればれと愛されよ,藤田湘子,椎の実,秋
3200,3420,もう我のこころをはなれふきのたう,藤田湘子,蕗の薹,春
3201,3421,水の闇たかむらの闇丈草忌,藤田湘子,丈草忌,春
3202,3422,夕牡丹これよりの知己信ずべし,藤田湘子,牡丹,夏
3203,3423,去りゆきし春を種火のごと思ふ,藤田湘子,春,春
3204,3424,日のみちを月またあゆむ朴の花,藤田湘子,朴の花,夏
3205,3425,口論の真ん中にあり蠅叩,藤田湘子,蠅取,夏
3206,3426,眞青なる疊の晝寢をはりけり,藤田湘子,昼寝,夏
3207,3427,六月やはだけし胸のおのれの香,藤田湘子,六月,夏
3208,3428,蠅もへり蠅虎も減りけるよ,藤田湘子,蠅虎,夏
3209,3429,七五三水の桑名の橋わたる,藤田湘子,七五三,秋
3210,3430,湯豆腐や死後に褒められようと思ふ,藤田湘子,湯豆腐,冬
3211,3431,霧氷林あらたまの日を捧げたり,藤田湘子,霧氷林,冬
3212,3432,雲水の疾風あるきや百千鳥,藤田湘子,百千鳥,春
3213,3433,水母にもなりたく人も捨てがたく,藤田湘子,水母,夏
3214,3434,ゆくゆくはわが名も消えて春の雪,藤田湘子,春の雪,春
3215,3435,清水湧く青き千曲となるために,藤田湘子,清水,夏
3216,3436,干蒲団箱根の谷に叩きをり,藤田湘子,干蒲団,冬
3217,3437,甚平着て転向といふ暗部あり,藤田湘子,甚平,夏
3218,3438,終戦忌頭が禿げてしまひけり,藤田湘子,終戦忌,秋
3219,3439,葛飾や一弟子われに雁わたる,藤田湘子,雁,秋
3220,3440,あかつきに雪降りし山神還る,藤田湘子,雪,冬
3221,3441,あめんぼと雨とあめんぼと雨と,藤田湘子,水馬,夏
3222,3442,死蟬をときをり落し蟬時雨,藤田湘子,蟬時雨,夏
3223,3443,春の鹿幻を見て立ちにけり,藤田湘子,春の鹿,春
3224,3444,亡き師ともたたかふこころ寒の入,藤田湘子,寒,冬
3225,3445,天山の夕空も見ず鷹老いぬ,藤田湘子,鷹,冬
3226,3446,結界の紅茸どもへ鐘一打,藤田湘子,紅茸,秋
3227,3447,冬晴やお陰様にて無位無官,藤田湘子,冬晴,冬
3228,3448,小鳥死に枯野よく透く籠のこる,飴山實,枯野,冬
3229,3449,うつくしきあぎととあへり能登時雨,飴山實,時雨,冬
3230,3450,冬海の近くの溝を米の粒,飴山實,冬海,冬
3231,3451,春浅き海へ落すや風呂の水,飴山實,春浅き,春
3232,3452,釘箱から夕がほの種出してくる,飴山實,夕顔,夏
3233,3453,手にのせて火だねのごとし一位の実,飴山實,一位の実,秋
3234,3454,比良ばかり雪をのせたり初諸子,飴山實,初諸子,新年
3235,3455,目をあぐるたびに岩見の花辛夷,飴山實,辛夷,春
3236,3456,昨日まで卯の花くだし鞍馬川,飴山實,卯の花,夏
3237,3457,あをあをとこの世の雨のははきぐさ,飴山實,帚草,夏
3238,3458,妻いねて壁も柱も月の中,飴山實,月,秋
3239,3459,年酒して獅子身中の虫酔はす,飴山實,年酒,新年
3240,3460,この峡の水を醸して桃の花,飴山實,桃の花,春
3241,3461,光琳忌きららかに紙魚走りけり,飴山實,紙魚,夏
3242,3462,昼の酒濁世の蛙聞きながら,飴山實,蛙,春
3243,3463,花筏やぶつて鳰の顔のぞく,飴山實,花筏,春
3244,3464,夕空を花のながるる葬りかな,飴山實,花,春
3245,3465,花掃いて流れにすすぐ竹箒,飴山實,花,春
3246,3466,残生やひと日は花を鋤きこんで,飴山實,花,春
3247,3467,大いなる鐘にゆきあふ朧かな,飴山實,朧,春
3248,3468,早鞆の風に口あけ燕の子,飴山實,燕の子,夏
3249,3469,空蟬の阿鼻叫喚や厳島,飴山實,空蟬,夏
3250,3470,けふはけふの山川をゆく虫時雨,飴山實,虫時雨,秋
3251,3471,かなかなのどこかで地獄草子かな,飴山實,蜩,秋
3252,3472,拾はれぬ骨まだ熱し麦の秋,飴山實,麦の秋,夏
3253,3473,箱眼鏡みどりの中を鮎流れ,宇佐美魚目,箱眼鏡,夏
3254,3474,馬もまた歯より衰ふ雪へ雪,宇佐美魚目,雪,冬
3255,3475,すぐ氷る木賊の前のうすき水,宇佐美魚目,氷る,冬
3256,3476,藁苞を出て鯉およぐ年の暮,宇佐美魚目,年の暮,冬
3257,3477,あかあかと天地の間の雛納,宇佐美魚目,雛納,春
3258,3478,最澄の瞑目つづく冬の畦,宇佐美魚目,冬の畦,冬
3259,3479,白昼を能見て過す蓬かな,宇佐美魚目,蓬,春
3260,3480,東大寺湯屋の空ゆく落花かな,宇佐美魚目,落花,春
3261,3481,初夢のいきなり太き蝶の腹,宇佐美魚目,初夢,新年
3262,3482,紅梅や謡の中の死者のこゑ,宇佐美魚目,紅梅,春
3263,3483,美しきものに火種と蝶の息,宇佐美魚目,蝶,春
3264,3484,吹きつけしかたちにものの氷りたる,宇佐美魚目,氷り,冬
3265,3486,夕焼て指切の指のみ残り,川崎展宏,夕焼,夏
3266,3487,天の川水車は水をあげてこぼす,川崎展宏,天の川,秋
3267,3488,雄ごごろの萎えては雪に雪つぶて,川崎展宏,雪,冬
3268,3489,虚子に問ふ十一月二十五日のこと如何に,川崎展宏,十一月,冬
3269,3490,仏生会鎌倉の空人歩く,川崎展宏,仏生会,春
3270,3491,みづうみへこころ傾く葛の花,川崎展宏,葛の花,秋
3271,3492,戸口まで紅葉してをる鼠捕,川崎展宏,紅葉,秋
3272,3493,うしろ手に一寸紫式部の実,川崎展宏,紫式部の実,秋
3273,3494,人影のかたまつてくる寒牡丹,川崎展宏,寒牡丹,冬
3274,3495,むつつりと上野の桜見てかへる,川崎展宏,桜,春
3275,3496,「大和」よりヨモツヒラサカスミレサク,川崎展宏,菫,春
3276,3497,桃の咲くそらみつ大和に入りにけり,川崎展宏,桃の花,春
3277,3498,京都駅下車迷はずに鱧の皮,川崎展宏,鱧,夏
3278,3499,二人してしづかに泉よごしけり,川崎展宏,泉,夏
3279,3500,鮎の腸口をちひさく開けて食ふ,川崎展宏,鮎,夏
3280,3501,白波にかぶさる波や夜の秋,川崎展宏,夜の秋,夏
3281,3502,黒鯛を黙つてつくる秋の暮,川崎展宏,秋の暮,秋
3282,3503,人間は管より成れる日短,川崎展宏,日短,冬
3283,3504,かたくりは耳のうしろを見せる花,川崎展宏,片栗,春
3284,3505,鶏頭に鶏頭ごつと触れゐたる,川崎展宏,鶏頭,秋
3285,3506,ともしびの明石の宿で更衣,川崎展宏,更衣,夏
3286,3507,玉くしげ箱根の上げし夏の月,川崎展宏,夏の月,夏
3287,3508,高波の夜目にも見ゆる心太,川崎展宏,心太,夏
3288,3509,酒盛りのひとり声高十三夜,川崎展宏,十三夜,秋
3289,3510,座敷から月夜へ輪ゴム飛ばしけり,川崎展宏,月夜,秋
3290,3511,冬すみれ富士が見えたり隠れたり,川崎展宏,冬菫,冬
3291,3512,熱燗や討入り下りた者同士,川崎展宏,熱燗,冬
3292,3513,椅子一つ抛り込んだる春焚火,川崎展宏,春焚火,春
3293,3514,すみれの花咲く頃の叔母杖に凭る,川崎展宏,菫,春
3294,3515,桜貝大和島根のあるかぎり,川崎展宏,桜貝,春
3295,3516,方寸にあり紅梅の志,川崎展宏,紅梅,春
3296,3517,赤い根のところ南無妙菠薐草,川崎展宏,菠薐草,春
3297,3518,あ初蝶こゑてふてふを追ひにけり,川崎展宏,初蝶,春
3298,3519,桜鯛子鯛も口を結びたる,川崎展宏,桜鯛,春
3299,3520,夏座敷棺は怒濤を蓋ひたる,川崎展宏,夏座敷,夏
3300,3521,いましがた出かけられしが梅雨の雷,川崎展宏,梅雨の雷,夏
